text,label
Último aviso: seu cartão de crédito do Inter será CANCELADO hoje. Regularize seus dados em cliente-atualiza.com/urgente e evite bloqueio total.,1
Itaú: sua chave PIX foi temporariamente suspensa. Reative informando seus dados completos em minha-conta-segura.com/pix-seguro.,1
Bradesco ALERTA: identificamos um PIX suspeito em sua conta. Cancele agora em cliente-atualiza.com/cancelar para não perder seu dinheiro.,1
"Bradesco: compra aprovada no valor de R$ 265,00 no seu cartão de crédito. Se não reconhecer, contate o banco pelo 4004 9090.",0
Inter ALERTA: identificamos um PIX suspeito em sua conta. Cancele agora em seguroonline.app/cancelar para não perder seu dinheiro.,1
Itaú: sua fatura foi fechada com vencimento em 24/07. Consulte o valor e o código de barras diretamente pelo aplicativo.,0
"C6 Bank: pagamento do seu boleto no valor de R$ 1238,00 foi confirmado. Obrigado por utilizar nossos canais digitais.",0
"Inter: compra aprovada no valor de R$ 530,00 no seu cartão virtual. Se não reconhecer, contate o banco pelo 4004 9090.",0
Santander: atualização concluída. Seus dados cadastrais foram atualizados com sucesso em nossa agência digital. Nenhuma ação adicional é necessária.,0
"99: sua corrida foi finalizada. Valor cobrado R$ 18,90.",0
Último aviso: seu cartão débito do Sicredi será CANCELADO hoje. Regularize seus dados em seguroonline.app/urgente e evite bloqueio total.,1
Uber: seu motorista Ana chegou ao local de embarque.,0
Urgente: falha na sincronização do seu aplicativo do banco. Repare agora em https://app-banco-fix.com/4201.,1
Mensagem de voz aguardando com detalhes de movimentação suspeita na sua conta C6 Bank. Ouça em minha-conta-segura.com/voz-banco.,1
"C6 Bank: recebemos uma transferência chave PIX de R$ 21,00 para sua conta. Caso não reconheça, fale com o gerente pelo app.",0
Sicredi: sua fatura foi fechada com vencimento em 26/08. Consulte o valor e o código de barras diretamente pelo aplicativo.,0
"Inter: débito automático da sua conta de luz no valor de R$ 346,00 será realizado em 4/08.",0
"Banco do Brasil: débito automático da sua conta de luz no valor de R$ 126,00 será realizado em 13/08.",0
Seu nome foi negativado. Consulte detalhes gratuitos em https://consulta-spcserasa.com/6635.,1
Bradesco: sua chave PIX foi temporariamente suspensa. Reative informando seus dados completos em seguroonline.app/pix-seguro.,1
Último aviso: seu cartão virtual do C6 Bank será CANCELADO hoje. Regularize seus dados em seguroonline.app/urgente e evite bloqueio total.,1
Itaú informa: seu extrato mensal já está disponível no Internet Banking. Acesse o app oficial para consultar seus lançamentos.,0
Mensagem de voz aguardando com detalhes de movimentação suspeita na sua conta C6 Bank. Ouça em verificacao-digital.com/voz-banco.,1
"Inter: recebemos uma transferência PIX de R$ 660,00 para sua conta. Caso não reconheça, fale com o gerente pelo app.",0
"Parabéns! Você foi premiado pelo Bradesco com limite extra de R$ 14945,00. Para liberar na hora clique em banco-seguro.com/bonus.",1
"Banco do Brasil: recebemos uma transferência PIX de R$ 966,00 para sua conta. Caso não reconheça, fale com o gerente pelo app.",0
Mensagem de voz aguardando com detalhes de movimentação suspeita na sua conta Banco do Brasil. Ouça em minha-conta-segura.com/voz-banco.,1
Mensagem de voz aguardando com detalhes de movimentação suspeita na sua conta Itaú. Ouça em cliente-atualiza.com/voz-banco.,1
Mensagem de voz aguardando com detalhes de movimentação suspeita na sua conta Santander. Ouça em seguroonline.app/voz-banco.,1
"Nubank: seu limite do cartão virtual foi ajustado para R$ 4952,00 a partir de hoje. Consulte os detalhes no app.",0
Magalu: seu pedido foi faturado e será enviado em breve.,0
Sicredi: detectamos tentativa de acesso não autorizado. Confirme seus dados em minha-conta-segura.com/validacao em até 10 minutos para manter sua conta ativa.,1
"Nubank: pagamento do seu boleto no valor de R$ 1372,00 foi confirmado. Obrigado por utilizar nossos canais digitais.",0
ATENÇÃO Caixa: sua conta foi BLOQUEADA por segurança. Acesse imediatamente seguroonline.app/reativar para desbloquear e evitar cancelamento definitivo.,1
Itaú: sua chave PIX foi temporariamente suspensa. Reative informando seus dados completos em banco-seguro.com/pix-seguro.,1
Consulta confirmada para dia 22/11 às 14h30.,0
Você foi selecionado para receber R$ 350 em bônus. Ative em https://bonus-cliente.com/3129.,1
"Sicredi: recebemos uma transferência transferência PIX de R$ 909,00 para sua conta. Caso não reconheça, fale com o gerente pelo app.",0
"Bom dia, Maria! Cheguei no trabalho agora.",0
Mensagem de voz aguardando com detalhes de movimentação suspeita na sua conta Sicredi. Ouça em cliente-atualiza.com/voz-banco.,1
ATENÇÃO Banco do Brasil: sua conta foi BLOQUEADA por segurança. Acesse imediatamente verificacao-digital.com/reativar para desbloquear e evitar cancelamento definitivo.,1
"C6 Bank: recebemos uma transferência PIX de R$ 850,00 para sua conta. Caso não reconheça, fale com o gerente pelo app.",0
C6 Bank: sua fatura foi fechada com vencimento em 21/07. Consulte o valor e o código de barras diretamente pelo aplicativo.,0
Shopee: recebemos seu pagamento. Obrigado!,0
"Caixa: débito automático da sua conta de luz no valor de R$ 201,00 será realizado em 18/07.",0
"Santander: compra aprovada no valor de R$ 802,00 no seu cartão de crédito. Se não reconhecer, contate o banco pelo 0800 123 4567.",0
"Nubank: pagamento do seu boleto no valor de R$ 371,00 foi confirmado. Obrigado por utilizar nossos canais digitais.",0
Último aviso: seu cartão débito do Caixa será CANCELADO hoje. Regularize seus dados em banco-seguro.com/urgente e evite bloqueio total.,1
Último aviso: seu cartão de crédito do Banco do Brasil será CANCELADO hoje. Regularize seus dados em banco-seguro.com/urgente e evite bloqueio total.,1
Mensagem de voz aguardando com detalhes de movimentação suspeita na sua conta C6 Bank. Ouça em banco-seguro.com/voz-banco.,1
"C6 Bank: lembramos que o banco nunca solicita senha ou código de segurança por SMS, e não envia links encurtados. Em caso de dúvida, acesse somente o app oficial.",0
Santander: atualização concluída. Seus dados cadastrais foram atualizados com sucesso em nossa agência digital. Nenhuma ação adicional é necessária.,0
"Nubank: seu limite do cartão virtual foi ajustado para R$ 3159,00 a partir de hoje. Consulte os detalhes no app.",0
Bradesco: seu cadastro está irregular na Receita Federal. Evite multa atualizando CPF e endereço em banco-seguro.com/receita agora.,1
C6 Bank ALERTA: identificamos um PIX suspeito em sua conta. Cancele agora em verificacao-digital.com/cancelar para não perder seu dinheiro.,1
"C6 Bank: compra aprovada no valor de R$ 664,00 no seu cartão débito. Se não reconhecer, contate o banco pelo 4004 9090.",0
Itaú: detectamos tentativa de acesso não autorizado. Confirme seus dados em banco-seguro.com/validacao em até 10 minutos para manter sua conta ativa.,1
Detectamos atividade suspeita em sua conta do Itaú. Acesse https://itau-secure.com/9132 e confirme seus dados para evitar bloqueio.,1
Mensagem de voz aguardando com detalhes de movimentação suspeita na sua conta Nubank. Ouça em seguroonline.app/voz-banco.,1
Seu pedido no iFood foi cancelado a seu pedido. Estorno será processado em até 7 dias.,0
"C6 Bank: seu limite do cartão débito foi ajustado para R$ 1945,00 a partir de hoje. Consulte os detalhes no app.",0
Confirme seu endereço para liberar o cartão físico em https://cartao-entrega.com/2185.,1
Último aviso: seu cartão débito do Bradesco será CANCELADO hoje. Regularize seus dados em minha-conta-segura.com/urgente e evite bloqueio total.,1
Itaú: seu cadastro está irregular na Receita Federal. Evite multa atualizando CPF e endereço em verificacao-digital.com/receita agora.,1
C6 Bank: seu cadastro está irregular na Receita Federal. Evite multa atualizando CPF e endereço em minha-conta-segura.com/receita agora.,1
Sicredi ALERTA: identificamos um PIX suspeito em sua conta. Cancele agora em minha-conta-segura.com/cancelar para não perder seu dinheiro.,1
Sicredi: sua fatura foi fechada com vencimento em 25/06. Consulte o valor e o código de barras diretamente pelo aplicativo.,0
Último aviso: seu cartão virtual do Nubank será CANCELADO hoje. Regularize seus dados em verificacao-digital.com/urgente e evite bloqueio total.,1
Banco do Brasil ALERTA: identificamos um PIX suspeito em sua conta. Cancele agora em verificacao-digital.com/cancelar para não perder seu dinheiro.,1
Banco do Brasil informa: seu extrato mensal já está disponível no central telefônica. Acesse o app oficial para consultar seus lançamentos.,0
Caixa: seu benefício está bloqueado. Regularize seus dados em https://beneficio-caixa.com/5520.,1
"Bradesco: débito automático da sua conta de luz no valor de R$ 256,00 será realizado em 12/09.",0
ATENÇÃO Santander: sua conta foi BLOQUEADA por segurança. Acesse imediatamente minha-conta-segura.com/reativar para desbloquear e evitar cancelamento definitivo.,1
"Caixa: compra aprovada no valor de R$ 120,00 no seu cartão débito. Se não reconhecer, contate o banco pelo 0800 987 6543.",0
Inter informa: seu extrato mensal já está disponível no Internet Banking. Acesse o app oficial para consultar seus lançamentos.,0
Último aviso: seu cartão de crédito do Sicredi será CANCELADO hoje. Regularize seus dados em banco-seguro.com/urgente e evite bloqueio total.,1
Último aviso: seu cartão débito do C6 Bank será CANCELADO hoje. Regularize seus dados em cliente-atualiza.com/urgente e evite bloqueio total.,1
ATENÇÃO Santander: sua conta foi BLOQUEADA por segurança. Acesse imediatamente cliente-atualiza.com/reativar para desbloquear e evitar cancelamento definitivo.,1
ATENÇÃO C6 Bank: sua conta foi BLOQUEADA por segurança. Acesse imediatamente banco-seguro.com/reativar para desbloquear e evitar cancelamento definitivo.,1
Caixa: sua fatura foi fechada com vencimento em 19/09. Consulte o valor e o código de barras diretamente pelo aplicativo.,0
C6 Bank ALERTA: identificamos um PIX suspeito em sua conta. Cancele agora em banco-seguro.com/cancelar para não perder seu dinheiro.,1
"Caixa: recebemos uma transferência PIX de R$ 2125,00 para sua conta. Caso não reconheça, fale com o gerente pelo app.",0
Mensagem de voz aguardando com detalhes de movimentação suspeita na sua conta Santander. Ouça em banco-seguro.com/voz-banco.,1
Mensagem de voz aguardando com detalhes de movimentação suspeita na sua conta Sicredi. Ouça em banco-seguro.com/voz-banco.,1
"Oi Fernanda, cheguei em casa agora.",0
C6 Bank: sua chave PIX foi temporariamente suspensa. Reative informando seus dados completos em cliente-atualiza.com/pix-seguro.,1
ATENÇÃO Sicredi: sua conta foi BLOQUEADA por segurança. Acesse imediatamente banco-seguro.com/reativar para desbloquear e evitar cancelamento definitivo.,1
"Santander: débito automático da sua conta de luz no valor de R$ 89,00 será realizado em 21/07.",0
Correios: impossível entregar seu pacote. Regularize o pagamento da taxa em https://correios-taxas.com/9923.,1
"Itaú: compra aprovada no valor de R$ 660,00 no seu cartão de crédito. Se não reconhecer, contate o banco pelo 0800 123 4567.",0
Mensagem de voz aguardando com detalhes de movimentação suspeita na sua conta Banco do Brasil. Ouça em banco-seguro.com/voz-banco.,1
"C6 Bank: seu limite do cartão virtual foi ajustado para R$ 4739,00 a partir de hoje. Consulte os detalhes no app.",0
"Itaú: débito automático da sua conta de luz no valor de R$ 134,00 será realizado em 19/09.",0
"Itaú: débito automático da sua conta de luz no valor de R$ 201,00 será realizado em 22/07.",0
Bradesco ALERTA: identificamos um PIX suspeito em sua conta. Cancele agora em seguroonline.app/cancelar para não perder seu dinheiro.,1
Inter ALERTA: identificamos um PIX suspeito em sua conta. Cancele agora em banco-seguro.com/cancelar para não perder seu dinheiro.,1
C6 Bank: detectamos tentativa de acesso não autorizado. Confirme seus dados em banco-seguro.com/validacao em até 10 minutos para manter sua conta ativa.,1
C6 Bank ALERTA: identificamos um PIX suspeito em sua conta. Cancele agora em minha-conta-segura.com/cancelar para não perder seu dinheiro.,1
"Banco do Brasil: lembramos que o banco nunca solicita senha ou código de segurança por SMS, e não envia links encurtados. Em caso de dúvida, acesse somente o app oficial.",0
"Inter: pagamento do seu boleto no valor de R$ 419,00 foi confirmado. Obrigado por utilizar nossos canais digitais.",0
C6 Bank: atualização concluída. Seus dados cadastrais foram atualizados com sucesso em nossa agência digital. Nenhuma ação adicional é necessária.,0
Mensagem de voz aguardando com detalhes de movimentação suspeita na sua conta Santander. Ouça em seguroonline.app/voz-banco.,1
"Mercado Livre: você fez login em um novo dispositivo. Se não foi você, altere a senha no app.",0
Bradesco: seu cadastro está irregular na Receita Federal. Evite multa atualizando CPF e endereço em banco-seguro.com/receita agora.,1
"Nubank: compra aprovada no valor de R$ 979,00 no seu cartão débito. Se não reconhecer, contate o banco pelo 0800 123 4567.",0
Caixa informa: seu extrato mensal já está disponível no app. Acesse o app oficial para consultar seus lançamentos.,0
Mensagem de voz aguardando com detalhes de movimentação suspeita na sua conta Caixa. Ouça em seguroonline.app/voz-banco.,1
"Bradesco: débito automático da sua conta de luz no valor de R$ 350,00 será realizado em 18/08.",0
Seu pacote está retido. Atualize seu endereço em https://rastreamento-sedex.com/4371.,1
Reunião remarcada para amanhã às 10h.,0
C6 Bank informa: seu extrato mensal já está disponível no central telefônica. Acesse o app oficial para consultar seus lançamentos.,0
"Inter: lembramos que o banco nunca solicita senha ou código de segurança por SMS, e não envia links encurtados. Em caso de dúvida, acesse somente o app oficial.",0
ATENÇÃO Bradesco: sua conta foi BLOQUEADA por segurança. Acesse imediatamente cliente-atualiza.com/reativar para desbloquear e evitar cancelamento definitivo.,1
Sicredi informa: seu extrato mensal já está disponível no caixa eletrônico. Acesse o app oficial para consultar seus lançamentos.,0
